case_id,domain,seed,robust_diagonal,scale_median_over_diagonal,scale_q95_over_diagonal,match_median_over_diagonal,match_q95_over_diagonal,support_probability_mean,valid_fraction,abs_normal_displacement_q95_over_diagonal
occlusion_outlier-seed-120028,occlusion_outlier,120028,2899.713761362487,0.0023351319283718783,0.005829208345237843,0.010895859010340682,0.028798083479702245,0.10899530582175207,0.8173076923076923,0.006223278247545107
occlusion_outlier-seed-120029,occlusion_outlier,120029,2900.2204575653536,0.0009860959516883629,0.005011911376229206,0.002856147125035308,0.02481853901235094,0.09470505992354876,0.7980769230769231,0.006126483117097256
occlusion_outlier-seed-120030,occlusion_outlier,120030,2907.720831275839,0.0009567539519742474,0.005276395274786675,0.00311579913464552,0.026139149576427254,0.09684701979810025,0.8028846153846154,0.007008750008408914
occlusion_outlier-seed-120031,occlusion_outlier,120031,2906.960714774778,0.0008893081145259603,0.00548797396966598,0.0024402482957421034,0.027291129715696385,0.09474302845685625,0.8141025641025641,0.006553390562550341
occlusion_outlier-seed-120032,occlusion_outlier,120032,2909.7581770743127,0.0009416942726315267,0.005518967768842196,0.002744277933992675,0.027301790438174097,0.11939742505596439,0.7996794871794872,0.005378614082141811
occlusion_outlier-seed-120033,occlusion_outlier,120033,2907.187518257495,0.0009846007127016652,0.0053779437967417364,0.002696435099338364,0.026088869125698477,0.11499413142820827,0.8092948717948718,0.005943177941923223
occlusion_outlier-seed-120034,occlusion_outlier,120034,2908.55183810535,0.0010415496961878393,0.006991962727659544,0.0033387966778615254,0.03477847805720414,0.10252571151540894,0.7948717948717948,0.007012292305971437
occlusion_outlier-seed-120035,occlusion_outlier,120035,2905.385060717107,0.0010095609174006566,0.0058747331129895405,0.0032026340626723875,0.028917528486571826,0.09477722366571859,0.7948717948717948,0.00682516622410158
occlusion_outlier-seed-120036,occlusion_outlier,120036,2911.493129004412,0.0009642243445827499,0.006395626719264103,0.0028426550652918925,0.030688726500014755,0.08976929483761908,0.8076923076923077,0.006652559438040066
occlusion_outlier-seed-120037,occlusion_outlier,120037,2917.4197124661127,0.000933585638443662,0.005786129139318726,0.0030899601790523585,0.02795105923477664,0.10535344760408383,0.7980769230769231,0.006191360203927075
occlusion_outlier-seed-120038,occlusion_outlier,120038,2912.6058583846834,0.0009809825565898981,0.005101578630956503,0.003105462368544953,0.02530587722930739,0.10239682351880741,0.7980769230769231,0.006662224850894533
occlusion_outlier-seed-120039,occlusion_outlier,120039,2906.0189464732834,0.0010292053550538943,0.006163891156247743,0.003187628256314237,0.03044646992130597,0.09221839558193783,0.7996794871794872,0.006244698496743634
occlusion_outlier-seed-120040,occlusion_outlier,120040,2921.8615268654744,0.0008870739100554539,0.005884501663495881,0.002476709053253214,0.0290968777064382,0.09997734742941837,0.8060897435897436,0.005774152519219065
occlusion_outlier-seed-120041,occlusion_outlier,120041,2917.282163266014,0.0009230338413726308,0.0061366518382900605,0.0027578747556311566,0.030415583460633337,0.10728353335492681,0.8044871794871795,0.006226297836284592
occlusion_outlier-seed-120042,occlusion_outlier,120042,2904.1408430686615,0.0009829058094102667,0.005948442603886874,0.002933856691705005,0.029321819555229365,0.10583940783382416,0.7980769230769231,0.005632627951961195
occlusion_outlier-seed-120043,occlusion_outlier,120043,2917.3907071974386,0.0009521525986769436,0.005558921019924013,0.0023578365357507076,0.027363854694255924,0.12677051771209832,0.8044871794871795,0.004937501737672582
occlusion_outlier-seed-120044,occlusion_outlier,120044,2911.3930224797045,0.0009408823528354436,0.005678252478025132,0.0027485931176809645,0.027594586157287448,0.09993819938721736,0.8125,0.005839260421000324
occlusion_outlier-seed-120045,occlusion_outlier,120045,2894.2999595199653,0.0010707560475947194,0.006577199523521852,0.003442298177601572,0.031159381162172976,0.10813086350153238,0.8060897435897436,0.006913011478867504
occlusion_outlier-seed-120046,occlusion_outlier,120046,2922.8589465128102,0.0008996304503076219,0.005257044476176384,0.0023745447832387067,0.0261731983576038,0.1128805709456038,0.8028846153846154,0.005511805741689802
occlusion_outlier-seed-120047,occlusion_outlier,120047,2908.5816753141885,0.000946234696194382,0.006320588938956221,0.0030546935184997963,0.02967662623964538,0.11297840063125249,0.8044871794871795,0.005717919305504132
occlusion_outlier-seed-120048,occlusion_outlier,120048,2907.7385945176356,0.0009413686534378165,0.005211154065245944,0.002700918176445928,0.025816213185491984,0.11303520549865925,0.8012820512820513,0.006172589766269656
occlusion_outlier-seed-120049,occlusion_outlier,120049,2909.7011928138713,0.0008714293588538473,0.00533934526932593,0.0025315279460622737,0.026379244143582732,0.10508704783315136,0.8092948717948718,0.0054244804036329315
occlusion_outlier-seed-120050,occlusion_outlier,120050,2916.667165482448,0.000983138231725291,0.00548914552943269,0.002767247651237384,0.02560490604853713,0.10102708949610857,0.8076923076923077,0.006560165719865243
occlusion_outlier-seed-120051,occlusion_outlier,120051,2898.273689315537,0.0009587526452340381,0.00632599031771999,0.0025791034476809528,0.026448812225728726,0.11032937119162338,0.8205128205128205,0.005338946255678321
occlusion_outlier-seed-120052,occlusion_outlier,120052,2914.096031299327,0.000951787601879032,0.005638670959063493,0.0027423333048540396,0.027371043672138974,0.10861511640191701,0.7996794871794872,0.006185482948725947
occlusion_outlier-seed-120053,occlusion_outlier,120053,2908.0732993717497,0.0009969592680370435,0.005368930734057732,0.00279559969000177,0.026444771255502323,0.10425165157988078,0.8060897435897436,0.006565549512220228
occlusion_outlier-seed-120054,occlusion_outlier,120054,2924.655700257589,0.0009290537944764793,0.005399839595290353,0.0026712428130362307,0.026424321202102714,0.10986852315032242,0.8044871794871795,0.00607402619982143
occlusion_outlier-seed-120055,occlusion_outlier,120055,2919.1847337148984,0.0009281729238788457,0.005555598671346485,0.003009693264022366,0.027564217476495453,0.1042400939649044,0.8012820512820513,0.006024936639495411
occlusion_outlier-seed-120056,occlusion_outlier,120056,2902.1233781843666,0.0009068838508291895,0.006682158772796365,0.002785123143501336,0.033181639310247237,0.1065824005239,0.8076923076923077,0.005894387602036099
occlusion_outlier-seed-120057,occlusion_outlier,120057,2909.9410133960287,0.0022151990919023934,0.004718842145191499,0.010347056731585745,0.023461608132625968,0.10675163232114397,0.8237179487179487,0.005495222322398395
occlusion_outlier-seed-120058,occlusion_outlier,120058,2904.1781298847045,0.0009941167980270008,0.00528332554167855,0.003129849425646274,0.026096156954905286,0.10561301504611312,0.7996794871794872,0.006379221810880426
occlusion_outlier-seed-120059,occlusion_outlier,120059,2911.707415309748,0.0009103566804846015,0.005603524512699161,0.002579894689208633,0.027271683949414163,0.10490144021654853,0.8028846153846154,0.005374586458065936
pose_support-seed-130000,pose_support,130000,2915.247287255882,0.0008340440052860441,0.004554912404118249,0.002073762186738247,0.022547920490320138,0.10299593215228359,0.8221153846153846,0.005286324216333608
pose_support-seed-130001,pose_support,130001,2902.0905979332865,0.0008514846600971686,0.004741192365615825,0.002329865751715469,0.023521564001219068,0.08897368765436826,0.8141025641025641,0.005724515845374809
pose_support-seed-130002,pose_support,130002,2905.0201170528444,0.0009016911650147593,0.00485652347572201,0.002770606825216238,0.024137719077957975,0.10064170550717148,0.8125,0.006197726787707062
pose_support-seed-130003,pose_support,130003,2903.6893255744903,0.000839575473683744,0.004768739823943389,0.0024220734430479623,0.023494669488358228,0.07482684723625926,0.8060897435897436,0.005971951493581427
pose_support-seed-130004,pose_support,130004,2905.209453730346,0.0008629905459361264,0.0047055464669709226,0.0026991593599550233,0.023269103562678813,0.07979217047792031,0.7980769230769231,0.005949880451916192
pose_support-seed-130005,pose_support,130005,2906.8372992525483,0.0008680142309298596,0.004740321533685445,0.002519956300649397,0.0235993339722113,0.09029645168810506,0.8076923076923077,0.00636403247569204
pose_support-seed-130006,pose_support,130006,2912.6280096869696,0.0009447701082584825,0.004758792648865256,0.0028439684253373913,0.023490439104512217,0.09438985063863474,0.7980769230769231,0.006443452688790029
pose_support-seed-130007,pose_support,130007,2915.145962670234,0.000814368836446577,0.0047262492057322586,0.0024493252534757526,0.02339457618494662,0.09759734516464658,0.8012820512820513,0.005723641712497399
pose_support-seed-130008,pose_support,130008,2907.4469983911144,0.0007771946293171472,0.004741162620368923,0.0020361825364059766,0.023213612263378123,0.09270434433828727,0.8125,0.00518360484900909
pose_support-seed-130009,pose_support,130009,2898.1115279186474,0.0007828195910098742,0.004782989444337264,0.002502708834765017,0.023771661856422443,0.10471867877885178,0.8076923076923077,0.006047229680759719
pose_support-seed-130010,pose_support,130010,2929.8955952778697,0.0008720389363905969,0.004550796313270747,0.0025888781619112285,0.02254280496557239,0.09955170832851622,0.8092948717948718,0.005938170877669106
pose_support-seed-130011,pose_support,130011,2905.681922558606,0.0008417504457404467,0.004533589782000544,0.0025159230007540086,0.022531748760131615,0.09142942088648393,0.8157051282051282,0.0067726245205305576
pose_support-seed-130012,pose_support,130012,2901.2069065415335,0.000885435425930839,0.004879790997789118,0.0029085208976872426,0.024154153473210985,0.09606296208705303,0.7948717948717948,0.007082495479537602
pose_support-seed-130013,pose_support,130013,2917.3663449725373,0.0008594212745247817,0.004503288617776438,0.0022469850286003534,0.022162174128014203,0.10339463816182512,0.8060897435897436,0.006112273767712648
pose_support-seed-130014,pose_support,130014,2905.3822116575398,0.0008238651259049619,0.004588795417312787,0.0025024266642682917,0.022714484702166166,0.10052415298867534,0.8028846153846154,0.006233170252958159
pose_support-seed-130015,pose_support,130015,2901.9602268224467,0.0008905143636075939,0.004835845197630027,0.0024384167347155103,0.023999330220609766,0.08332443299158078,0.8108974358974359,0.006197940722874966
pose_support-seed-130016,pose_support,130016,2911.9903357463663,0.000863311317580251,0.004857902990818545,0.002720791421629011,0.024211578148791303,0.09138984927859226,0.8092948717948718,0.006832823700216119
pose_support-seed-130017,pose_support,130017,2907.5602023558636,0.000816539564445247,0.004556567537745798,0.0020940329392512605,0.022485467531667365,0.10929796544549564,0.8092948717948718,0.0054257448266234
pose_support-seed-130018,pose_support,130018,2904.403902914233,0.0008594577052460435,0.004904765522235202,0.0023998880243256207,0.02437767731183612,0.08019762934947745,0.8108974358974359,0.006215303923066141
pose_support-seed-130019,pose_support,130019,2909.642315823776,0.0008392214392085327,0.004452672060739754,0.002073861963720859,0.02208602183135119,0.0974517148706315,0.8157051282051282,0.005214880992913595
pose_support-seed-130020,pose_support,130020,2906.379211171872,0.0008001076935202549,0.0047196126584366765,0.0022257726831879554,0.023374940880935995,0.09429247888508421,0.8125,0.006145500193939735
pose_support-seed-130021,pose_support,130021,2906.7893297756004,0.0008524528400093998,0.005206352874044118,0.002406280971376926,0.025832276692468185,0.10964142194065044,0.8125,0.005532441111942004
pose_support-seed-130022,pose_support,130022,2916.6800386210884,0.0008364773791105621,0.004622507447531096,0.0025906529398366978,0.022990005808025443,0.08959590624867866,0.8173076923076923,0.006429852173087433
pose_support-seed-130023,pose_support,130023,2909.3323964153788,0.0008734640297932385,0.004737379943217753,0.0025034675146744004,0.023471171389112384,0.08336159708225513,0.8092948717948718,0.005790746025842865
pose_support-seed-130024,pose_support,130024,2926.411738087034,0.0008128436795808234,0.004958400885933926,0.0022433520327920725,0.02457741755991413,0.10573809765467136,0.8173076923076923,0.005225466001516122
pose_support-seed-130025,pose_support,130025,2900.0051400645148,0.0008049182350356928,0.0045109569189289616,0.001912465151663128,0.022240631859865717,0.09884590300410825,0.8141025641025641,0.005154148632258521
pose_support-seed-130026,pose_support,130026,2940.829753775209,0.0009015060627208146,0.004830976288713974,0.0030082946113549466,0.0238754874279216,0.08074460190327096,0.8012820512820513,0.006469064854289434
pose_support-seed-130027,pose_support,130027,2899.2194715646056,0.0007839067872285558,0.004490789500030402,0.0021421757410070266,0.022266062011999776,0.08465593185745163,0.7996794871794872,0.005265864046668313
pose_support-seed-130028,pose_support,130028,2900.565561719688,0.0008315169900023149,0.004702456860299789,0.002434736828870838,0.023439271508458107,0.09107532190818937,0.8189102564102564,0.00574477429975863
pose_support-seed-130029,pose_support,130029,2910.0970422280543,0.000889198345115765,0.005059927174799277,0.002652298007812784,0.02504315603411617,0.10210598227587368,0.8076923076923077,0.005792649313758052
pose_support-seed-130030,pose_support,130030,2898.1378770231236,0.0008244945587224321,0.004555902050172906,0.0023421284662151934,0.022566339542038606,0.09084749831527568,0.8189102564102564,0.0056632348411828955
pose_support-seed-130031,pose_support,130031,2908.5648808603687,0.0008002588408630612,0.004598424759787353,0.0019785821941823113,0.02275646769661856,0.08588712857425497,0.8189102564102564,0.00513366271383293
pose_support-seed-130032,pose_support,130032,2905.749357318756,0.000840447523436444,0.004736622378060225,0.0024766707464878397,0.02345273852702289,0.10571377899761561,0.8125,0.005768279610665156
pose_support-seed-130033,pose_support,130033,2902.158489019019,0.0009275497507568331,0.0047155518016459095,0.0031629994324337335,0.02329093861154556,0.07836097211256626,0.8060897435897436,0.006779452574634803
pose_support-seed-130034,pose_support,130034,2901.292525457173,0.0008448080347422688,0.004939665602724181,0.0022451978157212505,0.024450986066079285,0.08718391720933467,0.8092948717948718,0.0052250068042121725
pose_support-seed-130035,pose_support,130035,2911.506114746593,0.0007650634517392481,0.004633880610571578,0.0019694981263395557,0.0228043156152335,0.09054317803537949,0.8205128205128205,0.005040995344857237
pose_support-seed-130036,pose_support,130036,2915.992349689511,0.0008708915728039065,0.004637206311022292,0.0026927721722162586,0.022923958733315576,0.08531831269273847,0.8044871794871795,0.006043696320531317
pose_support-seed-130037,pose_support,130037,2908.6392356381166,0.0008726756704720568,0.005125191464347254,0.0026724739134557046,0.025078949008073316,0.08181117347718742,0.8108974358974359,0.006217050063046466
pose_support-seed-130038,pose_support,130038,2925.382287814411,0.0008353212225824687,0.004654909101001253,0.0024797375000045535,0.023135708169944764,0.1018265999895253,0.8044871794871795,0.005950104161931322
pose_support-seed-130039,pose_support,130039,2905.5004639341355,0.0008117869656788691,0.00481363006612214,0.002353344771452515,0.023947255060717855,0.08581785902269416,0.8141025641025641,0.005773509266109823
pose_support-seed-130040,pose_support,130040,2906.5712743345575,0.0008147936653856384,0.004648006110751406,0.0019948895644052544,0.02275475081695849,0.09588624278030779,0.8189102564102564,0.005490450418069605
pose_support-seed-130041,pose_support,130041,2901.4245787791992,0.0008914610397931812,0.004809817524547318,0.0022999475272265884,0.023915270595062457,0.1003328181564765,0.8125,0.005666795680486321
pose_support-seed-130042,pose_support,130042,2908.8408675993614,0.0007463213957915523,0.004255535100342766,0.0020891484267995036,0.021139688862705768,0.08946455792666505,0.8141025641025641,0.005513342874113932
pose_support-seed-130043,pose_support,130043,2910.2277666035493,0.000893503650744714,0.004702965478028144,0.0027682661377895247,0.02337077633922078,0.09317774809887641,0.8060897435897436,0.006338947471396528
pose_support-seed-130044,pose_support,130044,2913.718245811307,0.0008666625936623361,0.0047113952239279605,0.0024462682866510294,0.02325558287666588,0.09214941549153118,0.8108974358974359,0.00595450521860538
pose_support-seed-130045,pose_support,130045,2902.3845849245804,0.0008783351162060529,0.004863301289186637,0.002439386246164993,0.024052090276611496,0.07400238357792747,0.8173076923076923,0.006068221213365036
pose_support-seed-130046,pose_support,130046,2926.089542741679,0.0008671827498625041,0.005196156317878225,0.0024266013249318605,0.02578633612866392,0.10966575772737142,0.7996794871794872,0.005518101357316013
pose_support-seed-130047,pose_support,130047,2903.1051819392087,0.0008578154925951966,0.004658398564418301,0.002600535143723399,0.023169897242604678,0.0841100344015696,0.8125,0.0061606669909101755
pose_support-seed-130048,pose_support,130048,2903.783801721502,0.0008192450349183878,0.004765883352280519,0.0024524327347858967,0.023623995848306076,0.08338645386700058,0.8092948717948718,0.006134299912476943
pose_support-seed-130049,pose_support,130049,2907.1256817226204,0.0008344200598809988,0.004764826497002594,0.0024200255014107538,0.023607857601088897,0.07540117573569931,0.8060897435897436,0.00614766430976779
pose_support-seed-130050,pose_support,130050,2909.3792386696828,0.0009102244875040695,0.005197726859019606,0.0026676437248434374,0.025805124711449395,0.10349437432776727,0.7964743589743589,0.005958377722927683
pose_support-seed-130051,pose_support,130051,2904.793324505862,0.0009362547394859592,0.004602978291452136,0.002850818437377566,0.02279643692923009,0.08647175652867822,0.8108974358974359,0.006488808530465439
pose_support-seed-130052,pose_support,130052,2906.1233366701354,0.0008706477628652821,0.004823449624888822,0.002794280687535214,0.02397751967759942,0.1005314335613714,0.8012820512820513,0.006053303351955479
pose_support-seed-130053,pose_support,130053,2923.5645829343507,0.0008707605852956514,0.004745170375733198,0.0025287934544417864,0.023501354849519287,0.09279026405875679,0.8060897435897436,0.006651075611446251
pose_support-seed-130054,pose_support,130054,2908.303317640262,0.0007569280602931607,0.00466146176166817,0.0019546448073061665,0.023140528820625277,0.09348480927809961,0.8141025641025641,0.005297855422336171
pose_support-seed-130055,pose_support,130055,2907.6743862670655,0.0009131865709181583,0.005288685941621536,0.002925581606920689,0.026173233937361776,0.0941916638628032,0.7948717948717948,0.006291243228280105
pose_support-seed-130056,pose_support,130056,2913.925864807286,0.0008179263300062981,0.004630112010848775,0.0023267596900610216,0.023074053377242602,0.08915886752883097,0.7996794871794872,0.005749978307349257
pose_support-seed-130057,pose_support,130057,2913.8094571026504,0.0008883338298253751,0.004705606151821248,0.002719223638201108,0.023372385120716876,0.09218354287688736,0.8060897435897436,0.006001951704889608
pose_support-seed-130058,pose_support,130058,2912.279974150564,0.0008805188220022998,0.004514698764343313,0.0025103502451200885,0.022351080958914315,0.0988776180766245,0.8157051282051282,0.006083384681106717
pose_support-seed-130059,pose_support,130059,2910.2596828916016,0.0008445748448268237,0.004709686901985393,0.0027139192304693805,0.023232319002234214,0.09003144407581463,0.8076923076923077,0.006507550670172455
